time,enrolled,available,waitlisted,total,course,quarter,pass,priority
2024-02-17,0.0,0.0,0.0,0.0,BENG 224,SP 24,1,1
2024-02-18,0.0,0.0,0.0,0.0,BENG 224,SP 24,1,2
2024-02-19,0.0,0.0,0.0,0.0,BENG 224,SP 24,1,3
2024-02-20,0.0,0.0,0.0,0.0,BENG 224,SP 24,1,4
2024-02-24,13.0,0.0,0.0,0.0,BENG 224,SP 24,2,1
2024-02-25,13.0,0.0,0.0,0.0,BENG 224,SP 24,2,2
2024-02-26,13.0,0.0,1.0,0.0,BENG 224,SP 24,2,3
2024-02-27,13.0,0.0,3.0,0.0,BENG 224,SP 24,2,4
2024-03-02,14.0,0.0,8.0,0.0,BENG 224,SP 24,3,6
2024-02-17,0.0,30.0,0.0,30.0,BENG 226,SP 24,1,1
2024-02-18,23.0,7.0,0.0,30.0,BENG 226,SP 24,1,2
2024-02-19,27.0,3.0,0.0,30.0,BENG 226,SP 24,1,3
2024-02-20,27.0,3.0,0.0,30.0,BENG 226,SP 24,1,4
2024-02-24,30.0,0.0,0.0,30.0,BENG 226,SP 24,2,1
2024-02-25,30.0,0.0,0.0,30.0,BENG 226,SP 24,2,2
2024-02-26,30.0,0.0,0.0,30.0,BENG 226,SP 24,2,3
2024-02-27,30.0,0.0,1.0,30.0,BENG 226,SP 24,2,4
2024-03-02,36.0,0.0,3.0,36.0,BENG 226,SP 24,3,6
2024-02-17,0.0,120.0,0.0,120.0,BENG 227,SP 24,1,1
2024-02-18,64.0,56.0,0.0,120.0,BENG 227,SP 24,1,2
2024-02-19,72.0,48.0,0.0,120.0,BENG 227,SP 24,1,3
2024-02-20,78.0,42.0,0.0,120.0,BENG 227,SP 24,1,4
2024-02-24,92.0,28.0,0.0,120.0,BENG 227,SP 24,2,1
2024-02-25,92.0,28.0,0.0,120.0,BENG 227,SP 24,2,2
2024-02-26,92.0,28.0,0.0,120.0,BENG 227,SP 24,2,3
2024-02-27,94.0,26.0,0.0,120.0,BENG 227,SP 24,2,4
2024-03-02,95.0,25.0,0.0,120.0,BENG 227,SP 24,3,6
2024-02-17,0.0,90.0,0.0,90.0,BENG 230C,SP 24,1,1
2024-02-18,47.0,43.0,0.0,90.0,BENG 230C,SP 24,1,2
2024-02-19,50.0,40.0,0.0,90.0,BENG 230C,SP 24,1,3
2024-02-20,55.0,35.0,0.0,90.0,BENG 230C,SP 24,1,4
2024-02-24,64.0,26.0,0.0,90.0,BENG 230C,SP 24,2,1
2024-02-25,64.0,26.0,0.0,90.0,BENG 230C,SP 24,2,2
2024-02-26,64.0,26.0,0.0,90.0,BENG 230C,SP 24,2,3
2024-02-27,65.0,25.0,0.0,90.0,BENG 230C,SP 24,2,4
2024-03-02,66.0,24.0,0.0,90.0,BENG 230C,SP 24,3,6
2024-02-17,0.0,50.0,0.0,50.0,BENG 232,SP 24,1,1
2024-02-18,44.0,6.0,0.0,50.0,BENG 232,SP 24,1,2
2024-02-19,46.0,4.0,0.0,50.0,BENG 232,SP 24,1,3
2024-02-20,49.0,1.0,0.0,50.0,BENG 232,SP 24,1,4
2024-02-24,50.0,0.0,0.0,50.0,BENG 232,SP 24,2,1
2024-02-25,50.0,0.0,0.0,50.0,BENG 232,SP 24,2,2
2024-02-26,50.0,0.0,1.0,50.0,BENG 232,SP 24,2,3
2024-02-27,50.0,0.0,3.0,50.0,BENG 232,SP 24,2,4
2024-03-02,50.0,0.0,8.0,50.0,BENG 232,SP 24,3,6
2024-02-17,0.0,50.0,0.0,50.0,BENG 233,SP 24,1,1
2024-02-18,17.0,33.0,0.0,50.0,BENG 233,SP 24,1,2
2024-02-19,18.0,32.0,0.0,50.0,BENG 233,SP 24,1,3
2024-02-20,19.0,31.0,0.0,50.0,BENG 233,SP 24,1,4
2024-02-24,23.0,27.0,0.0,50.0,BENG 233,SP 24,2,1
2024-02-25,23.0,27.0,0.0,50.0,BENG 233,SP 24,2,2
2024-02-26,23.0,27.0,0.0,50.0,BENG 233,SP 24,2,3
2024-02-27,24.0,26.0,0.0,50.0,BENG 233,SP 24,2,4
2024-03-02,26.0,24.0,0.0,50.0,BENG 233,SP 24,3,6
2024-02-17,0.0,56.0,0.0,56.0,BENG 234,SP 24,1,1
2024-02-18,35.0,21.0,0.0,56.0,BENG 234,SP 24,1,2
2024-02-19,39.0,17.0,0.0,56.0,BENG 234,SP 24,1,3
2024-02-20,43.0,13.0,0.0,56.0,BENG 234,SP 24,1,4
2024-02-24,55.0,1.0,0.0,56.0,BENG 234,SP 24,2,1
2024-02-25,55.0,1.0,0.0,56.0,BENG 234,SP 24,2,2
2024-02-26,55.0,1.0,0.0,56.0,BENG 234,SP 24,2,3
2024-02-27,56.0,0.0,1.0,56.0,BENG 234,SP 24,2,4
2024-03-02,56.0,0.0,3.0,56.0,BENG 234,SP 24,3,6
2024-02-17,0.0,40.0,0.0,40.0,BENG 235,SP 24,1,1
2024-02-18,24.0,16.0,0.0,40.0,BENG 235,SP 24,1,2
2024-02-19,27.0,13.0,0.0,40.0,BENG 235,SP 24,1,3
2024-02-20,29.0,11.0,0.0,40.0,BENG 235,SP 24,1,4
2024-02-24,40.0,0.0,0.0,40.0,BENG 235,SP 24,2,1
2024-02-25,40.0,0.0,0.0,40.0,BENG 235,SP 24,2,2
2024-02-26,40.0,0.0,0.0,40.0,BENG 235,SP 24,2,3
2024-02-27,40.0,0.0,0.0,40.0,BENG 235,SP 24,2,4
2024-03-02,40.0,0.0,2.0,40.0,BENG 235,SP 24,3,6
2024-02-17,0.0,0.0,0.0,0.0,BENG 276,SP 24,1,1
2024-02-18,0.0,0.0,0.0,0.0,BENG 276,SP 24,1,2
2024-02-19,0.0,0.0,0.0,0.0,BENG 276,SP 24,1,3
2024-02-20,0.0,0.0,0.0,0.0,BENG 276,SP 24,1,4
2024-02-24,6.0,4.0,0.0,10.0,BENG 276,SP 24,2,1
2024-02-25,6.0,4.0,0.0,10.0,BENG 276,SP 24,2,2
2024-02-26,6.0,4.0,0.0,10.0,BENG 276,SP 24,2,3
2024-02-27,6.0,4.0,0.0,10.0,BENG 276,SP 24,2,4
2024-03-02,7.0,3.0,0.0,10.0,BENG 276,SP 24,3,6
2024-02-17,0.0,56.0,0.0,56.0,BENG 280C,SP 24,1,1
2024-02-18,11.0,45.0,0.0,56.0,BENG 280C,SP 24,1,2
2024-02-19,13.0,43.0,0.0,56.0,BENG 280C,SP 24,1,3
2024-02-20,13.0,43.0,0.0,56.0,BENG 280C,SP 24,1,4
2024-02-24,18.0,38.0,0.0,56.0,BENG 280C,SP 24,2,1
2024-02-25,18.0,38.0,0.0,56.0,BENG 280C,SP 24,2,2
2024-02-26,18.0,38.0,0.0,56.0,BENG 280C,SP 24,2,3
2024-02-27,18.0,38.0,0.0,56.0,BENG 280C,SP 24,2,4
2024-03-02,19.0,37.0,0.0,56.0,BENG 280C,SP 24,3,6
2024-02-17,0.0,110.0,0.0,110.0,BENG 281,SP 24,1,1
2024-02-18,60.0,50.0,0.0,110.0,BENG 281,SP 24,1,2
2024-02-19,69.0,41.0,0.0,110.0,BENG 281,SP 24,1,3
2024-02-20,73.0,37.0,0.0,110.0,BENG 281,SP 24,1,4
2024-02-24,84.0,26.0,0.0,110.0,BENG 281,SP 24,2,1
2024-02-25,84.0,26.0,0.0,110.0,BENG 281,SP 24,2,2
2024-02-26,85.0,25.0,0.0,110.0,BENG 281,SP 24,2,3
2024-02-27,89.0,21.0,0.0,110.0,BENG 281,SP 24,2,4
2024-03-02,89.0,21.0,0.0,110.0,BENG 281,SP 24,3,6
2024-02-17,0.0,4.0,0.0,4.0,BENG 283,SP 24,1,1
2024-02-18,0.0,4.0,0.0,4.0,BENG 283,SP 24,1,2
2024-02-19,0.0,4.0,0.0,4.0,BENG 283,SP 24,1,3
2024-02-20,0.0,4.0,0.0,4.0,BENG 283,SP 24,1,4
2024-02-24,3.0,1.0,0.0,4.0,BENG 283,SP 24,2,1
2024-02-25,3.0,1.0,0.0,4.0,BENG 283,SP 24,2,2
2024-02-26,3.0,1.0,0.0,4.0,BENG 283,SP 24,2,3
2024-02-27,3.0,1.0,0.0,4.0,BENG 283,SP 24,2,4
2024-03-02,3.0,1.0,0.0,4.0,BENG 283,SP 24,3,6
2024-02-17,0.0,20.0,0.0,20.0,BENG 292,SP 24,1,1
2024-02-18,0.0,20.0,0.0,20.0,BENG 292,SP 24,1,2
2024-02-19,0.0,20.0,0.0,20.0,BENG 292,SP 24,1,3
2024-02-20,0.0,20.0,0.0,20.0,BENG 292,SP 24,1,4
2024-02-24,0.0,20.0,0.0,20.0,BENG 292,SP 24,2,1
2024-02-25,0.0,20.0,0.0,20.0,BENG 292,SP 24,2,2
2024-02-26,0.0,20.0,0.0,20.0,BENG 292,SP 24,2,3
2024-02-27,0.0,20.0,0.0,20.0,BENG 292,SP 24,2,4
2024-03-02,0.0,20.0,0.0,20.0,BENG 292,SP 24,3,6
2024-02-17,0.0,20.0,0.0,20.0,BENG 294C,SP 24,1,1
2024-02-18,3.0,17.0,0.0,20.0,BENG 294C,SP 24,1,2
2024-02-19,3.0,17.0,0.0,20.0,BENG 294C,SP 24,1,3
2024-02-20,3.0,17.0,0.0,20.0,BENG 294C,SP 24,1,4
2024-02-24,8.0,12.0,0.0,20.0,BENG 294C,SP 24,2,1
2024-02-25,8.0,12.0,0.0,20.0,BENG 294C,SP 24,2,2
2024-02-26,8.0,12.0,0.0,20.0,BENG 294C,SP 24,2,3
2024-02-27,8.0,12.0,0.0,20.0,BENG 294C,SP 24,2,4
2024-03-02,8.0,12.0,0.0,20.0,BENG 294C,SP 24,3,6
2024-02-17,0.0,9999.0,0.0,9999.0,BENG 295,SP 24,1,1
2024-02-18,0.0,9999.0,0.0,9999.0,BENG 295,SP 24,1,2
2024-02-19,0.0,9999.0,0.0,9999.0,BENG 295,SP 24,1,3
2024-02-20,1.0,9998.0,0.0,9999.0,BENG 295,SP 24,1,4
2024-02-24,1.0,9998.0,0.0,9999.0,BENG 295,SP 24,2,1
2024-02-25,1.0,9998.0,0.0,9999.0,BENG 295,SP 24,2,2
2024-02-26,1.0,9998.0,0.0,9999.0,BENG 295,SP 24,2,3
2024-02-27,1.0,9998.0,0.0,9999.0,BENG 295,SP 24,2,4
2024-03-02,1.0,9998.0,0.0,9999.0,BENG 295,SP 24,3,6
2024-02-17,0.0,60.0,0.0,60.0,BENG 87,SP 24,1,1
2024-02-18,0.0,60.0,0.0,60.0,BENG 87,SP 24,1,2
2024-02-19,0.0,60.0,0.0,60.0,BENG 87,SP 24,1,3
2024-02-20,0.0,60.0,0.0,60.0,BENG 87,SP 24,1,4
2024-02-24,22.0,38.0,0.0,60.0,BENG 87,SP 24,2,1
2024-02-25,22.0,38.0,0.0,60.0,BENG 87,SP 24,2,2
2024-02-26,22.0,38.0,0.0,60.0,BENG 87,SP 24,2,3
2024-02-27,23.0,37.0,0.0,60.0,BENG 87,SP 24,2,4
2024-03-02,32.0,28.0,0.0,60.0,BENG 87,SP 24,3,6
2024-02-17,0.0,60.0,0.0,60.0,BGGN 205,SP 24,1,1
2024-02-18,13.0,47.0,0.0,60.0,BGGN 205,SP 24,1,2
2024-02-19,13.0,47.0,0.0,60.0,BGGN 205,SP 24,1,3
2024-02-20,18.0,42.0,0.0,60.0,BGGN 205,SP 24,1,4
2024-02-24,29.0,31.0,0.0,60.0,BGGN 205,SP 24,2,1
2024-02-25,29.0,31.0,0.0,60.0,BGGN 205,SP 24,2,2
2024-02-26,29.0,31.0,0.0,60.0,BGGN 205,SP 24,2,3
2024-02-27,31.0,29.0,0.0,60.0,BGGN 205,SP 24,2,4
2024-03-02,40.0,20.0,0.0,60.0,BGGN 205,SP 24,3,6
2024-02-17,0.0,0.0,0.0,0.0,BGGN 207,SP 24,1,1
2024-02-18,0.0,0.0,0.0,0.0,BGGN 207,SP 24,1,2
2024-02-19,0.0,0.0,0.0,0.0,BGGN 207,SP 24,1,3
2024-02-20,0.0,0.0,0.0,0.0,BGGN 207,SP 24,1,4
2024-02-24,0.0,0.0,0.0,0.0,BGGN 207,SP 24,2,1
2024-02-25,0.0,0.0,0.0,0.0,BGGN 207,SP 24,2,2
2024-02-26,0.0,0.0,0.0,0.0,BGGN 207,SP 24,2,3
2024-02-27,0.0,0.0,2.0,0.0,BGGN 207,SP 24,2,4
2024-03-02,0.0,0.0,2.0,0.0,BGGN 207,SP 24,3,6
2024-02-17,0.0,30.0,0.0,30.0,BGGN 215,SP 24,1,1
2024-02-18,8.0,22.0,0.0,30.0,BGGN 215,SP 24,1,2
2024-02-19,10.0,20.0,0.0,30.0,BGGN 215,SP 24,1,3
2024-02-20,10.0,20.0,0.0,30.0,BGGN 215,SP 24,1,4
2024-02-24,16.0,14.0,0.0,30.0,BGGN 215,SP 24,2,1
2024-02-25,16.0,14.0,0.0,30.0,BGGN 215,SP 24,2,2
2024-02-26,16.0,14.0,0.0,30.0,BGGN 215,SP 24,2,3
2024-02-27,16.0,14.0,0.0,30.0,BGGN 215,SP 24,2,4
2024-03-02,16.0,14.0,0.0,30.0,BGGN 215,SP 24,3,6
2024-02-17,0.0,50.0,0.0,50.0,BGGN 216,SP 24,1,1
2024-02-18,13.0,37.0,0.0,50.0,BGGN 216,SP 24,1,2
2024-02-19,13.0,37.0,0.0,50.0,BGGN 216,SP 24,1,3
2024-02-20,18.0,32.0,0.0,50.0,BGGN 216,SP 24,1,4
2024-02-24,29.0,21.0,0.0,50.0,BGGN 216,SP 24,2,1
2024-02-25,29.0,21.0,0.0,50.0,BGGN 216,SP 24,2,2
2024-02-26,29.0,21.0,0.0,50.0,BGGN 216,SP 24,2,3
2024-02-27,32.0,18.0,0.0,50.0,BGGN 216,SP 24,2,4
2024-03-02,42.0,8.0,0.0,50.0,BGGN 216,SP 24,3,6
2024-02-17,0.0,30.0,0.0,30.0,BGGN 218,SP 24,1,1
2024-02-18,11.0,19.0,0.0,30.0,BGGN 218,SP 24,1,2
2024-02-19,13.0,17.0,0.0,30.0,BGGN 218,SP 24,1,3
2024-02-20,17.0,13.0,0.0,30.0,BGGN 218,SP 24,1,4
2024-02-24,26.0,4.0,0.0,30.0,BGGN 218,SP 24,2,1
2024-02-25,26.0,4.0,0.0,30.0,BGGN 218,SP 24,2,2
2024-02-26,25.0,5.0,0.0,30.0,BGGN 218,SP 24,2,3
2024-02-27,25.0,5.0,0.0,30.0,BGGN 218,SP 24,2,4
2024-03-02,26.0,4.0,0.0,30.0,BGGN 218,SP 24,3,6
2024-02-17,0.0,35.0,0.0,35.0,BGGN 223,SP 24,1,1
2024-02-18,17.0,18.0,0.0,35.0,BGGN 223,SP 24,1,2
2024-02-19,22.0,13.0,0.0,35.0,BGGN 223,SP 24,1,3
2024-02-20,28.0,7.0,0.0,35.0,BGGN 223,SP 24,1,4
2024-02-24,35.0,0.0,0.0,35.0,BGGN 223,SP 24,2,1
2024-02-25,35.0,0.0,0.0,35.0,BGGN 223,SP 24,2,2
2024-02-26,35.0,0.0,0.0,35.0,BGGN 223,SP 24,2,3
2024-02-27,35.0,0.0,3.0,35.0,BGGN 223,SP 24,2,4
2024-03-02,35.0,0.0,10.0,35.0,BGGN 223,SP 24,3,6
2024-02-17,0.0,15.0,0.0,15.0,BGGN 230,SP 24,1,1
2024-02-18,7.0,8.0,0.0,15.0,BGGN 230,SP 24,1,2
2024-02-19,7.0,8.0,0.0,15.0,BGGN 230,SP 24,1,3
2024-02-20,9.0,6.0,0.0,15.0,BGGN 230,SP 24,1,4
2024-02-24,9.0,6.0,0.0,15.0,BGGN 230,SP 24,2,1
2024-02-25,9.0,6.0,0.0,15.0,BGGN 230,SP 24,2,2
2024-02-26,10.0,5.0,0.0,15.0,BGGN 230,SP 24,2,3
2024-02-27,10.0,5.0,0.0,15.0,BGGN 230,SP 24,2,4
2024-03-02,11.0,4.0,0.0,15.0,BGGN 230,SP 24,3,6
2024-02-17,0.0,30.0,0.0,30.0,BGGN 232,SP 24,1,1
2024-02-18,5.0,25.0,0.0,30.0,BGGN 232,SP 24,1,2
2024-02-19,8.0,22.0,0.0,30.0,BGGN 232,SP 24,1,3
2024-02-20,10.0,20.0,0.0,30.0,BGGN 232,SP 24,1,4
2024-02-24,17.0,13.0,0.0,30.0,BGGN 232,SP 24,2,1
2024-02-25,18.0,12.0,0.0,30.0,BGGN 232,SP 24,2,2
2024-02-26,19.0,11.0,0.0,30.0,BGGN 232,SP 24,2,3
2024-02-27,20.0,10.0,0.0,30.0,BGGN 232,SP 24,2,4
2024-03-02,20.0,10.0,0.0,30.0,BGGN 232,SP 24,3,6
2024-02-17,0.0,30.0,0.0,30.0,BGGN 239,SP 24,1,1
2024-02-18,0.0,30.0,0.0,30.0,BGGN 239,SP 24,1,2
2024-02-19,0.0,30.0,0.0,30.0,BGGN 239,SP 24,1,3
2024-02-20,0.0,30.0,0.0,30.0,BGGN 239,SP 24,1,4
2024-02-24,1.0,29.0,0.0,30.0,BGGN 239,SP 24,2,1
2024-02-25,1.0,29.0,0.0,30.0,BGGN 239,SP 24,2,2
2024-02-26,1.0,29.0,0.0,30.0,BGGN 239,SP 24,2,3
2024-02-27,1.0,29.0,0.0,30.0,BGGN 239,SP 24,2,4
2024-03-02,2.0,28.0,0.0,30.0,BGGN 239,SP 24,3,6
2024-02-17,0.0,6.0,0.0,6.0,BGGN 240,SP 24,1,1
2024-02-18,6.0,0.0,0.0,6.0,BGGN 240,SP 24,1,2
2024-02-19,6.0,0.0,0.0,6.0,BGGN 240,SP 24,1,3
2024-02-20,6.0,0.0,0.0,6.0,BGGN 240,SP 24,1,4
2024-02-24,6.0,0.0,0.0,6.0,BGGN 240,SP 24,2,1
2024-02-25,6.0,0.0,0.0,6.0,BGGN 240,SP 24,2,2
2024-02-26,6.0,0.0,0.0,6.0,BGGN 240,SP 24,2,3
2024-02-27,6.0,0.0,0.0,6.0,BGGN 240,SP 24,2,4
2024-03-02,6.0,0.0,0.0,6.0,BGGN 240,SP 24,3,6
2024-02-17,0.0,30.0,0.0,30.0,BGGN 248,SP 24,1,1
2024-02-18,4.0,26.0,0.0,30.0,BGGN 248,SP 24,1,2
2024-02-19,4.0,26.0,0.0,30.0,BGGN 248,SP 24,1,3
2024-02-20,5.0,25.0,0.0,30.0,BGGN 248,SP 24,1,4
2024-02-24,6.0,24.0,0.0,30.0,BGGN 248,SP 24,2,1
2024-02-25,6.0,24.0,0.0,30.0,BGGN 248,SP 24,2,2
2024-02-26,7.0,23.0,0.0,30.0,BGGN 248,SP 24,2,3
2024-02-27,7.0,23.0,0.0,30.0,BGGN 248,SP 24,2,4
2024-03-02,6.0,24.0,0.0,30.0,BGGN 248,SP 24,3,6
2024-02-17,0.0,33.0,0.0,33.0,BGGN 249C,SP 24,1,1
2024-02-18,0.0,33.0,0.0,33.0,BGGN 249C,SP 24,1,2
2024-02-19,1.0,32.0,0.0,33.0,BGGN 249C,SP 24,1,3
2024-02-20,1.0,32.0,0.0,33.0,BGGN 249C,SP 24,1,4
2024-02-24,3.0,30.0,0.0,33.0,BGGN 249C,SP 24,2,1
2024-02-25,3.0,30.0,0.0,33.0,BGGN 249C,SP 24,2,2
2024-02-26,3.0,30.0,0.0,33.0,BGGN 249C,SP 24,2,3
2024-02-27,3.0,30.0,0.0,33.0,BGGN 249C,SP 24,2,4
2024-03-02,4.0,29.0,0.0,33.0,BGGN 249C,SP 24,3,6
2024-02-17,0.0,8.0,0.0,8.0,BGGN 250,SP 24,1,1
2024-02-18,1.0,7.0,0.0,8.0,BGGN 250,SP 24,1,2
2024-02-19,2.0,6.0,0.0,8.0,BGGN 250,SP 24,1,3
2024-02-20,2.0,6.0,0.0,8.0,BGGN 250,SP 24,1,4
2024-02-24,2.0,6.0,0.0,8.0,BGGN 250,SP 24,2,1
2024-02-25,2.0,6.0,0.0,8.0,BGGN 250,SP 24,2,2
2024-02-26,2.0,6.0,0.0,8.0,BGGN 250,SP 24,2,3
2024-02-27,2.0,6.0,0.0,8.0,BGGN 250,SP 24,2,4
2024-03-02,2.0,6.0,0.0,8.0,BGGN 250,SP 24,3,6
2024-02-17,0.0,6.0,0.0,6.0,BGGN 252,SP 24,1,1
2024-02-18,2.0,4.0,0.0,6.0,BGGN 252,SP 24,1,2
2024-02-19,1.0,5.0,0.0,6.0,BGGN 252,SP 24,1,3
2024-02-20,1.0,5.0,0.0,6.0,BGGN 252,SP 24,1,4
2024-02-24,3.0,3.0,0.0,6.0,BGGN 252,SP 24,2,1
2024-02-25,3.0,3.0,0.0,6.0,BGGN 252,SP 24,2,2
2024-02-26,3.0,3.0,0.0,6.0,BGGN 252,SP 24,2,3
2024-02-27,3.0,3.0,0.0,6.0,BGGN 252,SP 24,2,4
2024-03-02,3.0,3.0,0.0,6.0,BGGN 252,SP 24,3,6
2024-02-17,0.0,30.0,0.0,30.0,BGGN 255,SP 24,1,1
2024-02-18,1.0,29.0,0.0,30.0,BGGN 255,SP 24,1,2
2024-02-19,1.0,29.0,0.0,30.0,BGGN 255,SP 24,1,3
2024-02-20,2.0,28.0,0.0,30.0,BGGN 255,SP 24,1,4
2024-02-24,5.0,25.0,0.0,30.0,BGGN 255,SP 24,2,1
2024-02-25,5.0,25.0,0.0,30.0,BGGN 255,SP 24,2,2
2024-02-26,5.0,25.0,0.0,30.0,BGGN 255,SP 24,2,3
2024-02-27,5.0,25.0,0.0,30.0,BGGN 255,SP 24,2,4
2024-03-02,5.0,25.0,0.0,30.0,BGGN 255,SP 24,3,6
2024-02-17,0.0,30.0,0.0,30.0,BGGN 262,SP 24,1,1
2024-02-18,0.0,30.0,0.0,30.0,BGGN 262,SP 24,1,2
2024-02-19,1.0,29.0,0.0,30.0,BGGN 262,SP 24,1,3
2024-02-20,1.0,29.0,0.0,30.0,BGGN 262,SP 24,1,4
2024-02-24,2.0,28.0,0.0,30.0,BGGN 262,SP 24,2,1
2024-02-25,2.0,28.0,0.0,30.0,BGGN 262,SP 24,2,2
2024-02-26,2.0,28.0,0.0,30.0,BGGN 262,SP 24,2,3
2024-02-27,2.0,28.0,0.0,30.0,BGGN 262,SP 24,2,4
2024-03-02,2.0,28.0,0.0,30.0,BGGN 262,SP 24,3,6
2024-02-17,0.0,6.0,0.0,6.0,BGGN 267,SP 24,1,1
2024-02-18,1.0,5.0,0.0,6.0,BGGN 267,SP 24,1,2
2024-02-19,1.0,5.0,0.0,6.0,BGGN 267,SP 24,1,3
2024-02-20,1.0,5.0,0.0,6.0,BGGN 267,SP 24,1,4
2024-02-24,3.0,3.0,0.0,6.0,BGGN 267,SP 24,2,1
2024-02-25,3.0,3.0,0.0,6.0,BGGN 267,SP 24,2,2
2024-02-26,3.0,3.0,0.0,6.0,BGGN 267,SP 24,2,3
2024-02-27,3.0,3.0,0.0,6.0,BGGN 267,SP 24,2,4
2024-03-02,3.0,3.0,0.0,6.0,BGGN 267,SP 24,3,6
2024-02-17,0.0,75.0,0.0,75.0,BGGN 270,SP 24,1,1
2024-02-18,8.0,67.0,0.0,75.0,BGGN 270,SP 24,1,2
2024-02-19,9.0,66.0,0.0,75.0,BGGN 270,SP 24,1,3
2024-02-20,12.0,63.0,0.0,75.0,BGGN 270,SP 24,1,4
2024-02-24,16.0,59.0,0.0,75.0,BGGN 270,SP 24,2,1
2024-02-25,16.0,59.0,0.0,75.0,BGGN 270,SP 24,2,2
2024-02-26,16.0,59.0,0.0,75.0,BGGN 270,SP 24,2,3
2024-02-27,16.0,59.0,0.0,75.0,BGGN 270,SP 24,2,4
2024-03-02,16.0,59.0,0.0,75.0,BGGN 270,SP 24,3,6
2024-02-17,0.0,1079892.0,0.0,1079892.0,BGGN 271,SP 24,1,1
2024-02-18,32.0,1079860.0,0.0,1079892.0,BGGN 271,SP 24,1,2
2024-02-19,41.0,1079851.0,0.0,1079892.0,BGGN 271,SP 24,1,3
2024-02-20,54.0,1079838.0,0.0,1079892.0,BGGN 271,SP 24,1,4
2024-02-24,83.0,1079809.0,0.0,1079892.0,BGGN 271,SP 24,2,1
2024-02-25,84.0,1079808.0,0.0,1079892.0,BGGN 271,SP 24,2,2
2024-02-26,84.0,1079808.0,0.0,1079892.0,BGGN 271,SP 24,2,3
2024-02-27,87.0,1079805.0,0.0,1079892.0,BGGN 271,SP 24,2,4
2024-03-02,92.0,1079800.0,0.0,1079892.0,BGGN 271,SP 24,3,6
2024-02-17,0.0,50.0,0.0,50.0,BGGN 273,SP 24,1,1
2024-02-18,7.0,43.0,0.0,50.0,BGGN 273,SP 24,1,2
2024-02-19,11.0,39.0,0.0,50.0,BGGN 273,SP 24,1,3
2024-02-20,12.0,38.0,0.0,50.0,BGGN 273,SP 24,1,4
2024-02-24,22.0,28.0,0.0,50.0,BGGN 273,SP 24,2,1
2024-02-25,22.0,28.0,0.0,50.0,BGGN 273,SP 24,2,2
2024-02-26,22.0,28.0,0.0,50.0,BGGN 273,SP 24,2,3
2024-02-27,23.0,27.0,0.0,50.0,BGGN 273,SP 24,2,4
2024-03-02,22.0,28.0,0.0,50.0,BGGN 273,SP 24,3,6
2024-02-17,0.0,10.0,0.0,10.0,BGGN 280,SP 24,1,1
2024-02-18,5.0,5.0,0.0,10.0,BGGN 280,SP 24,1,2
2024-02-19,5.0,5.0,0.0,10.0,BGGN 280,SP 24,1,3
2024-02-20,7.0,3.0,0.0,10.0,BGGN 280,SP 24,1,4
2024-02-24,8.0,2.0,0.0,10.0,BGGN 280,SP 24,2,1
2024-02-25,8.0,2.0,0.0,10.0,BGGN 280,SP 24,2,2
2024-02-26,8.0,2.0,0.0,10.0,BGGN 280,SP 24,2,3
2024-02-27,9.0,1.0,0.0,10.0,BGGN 280,SP 24,2,4
2024-03-02,10.0,0.0,2.0,10.0,BGGN 280,SP 24,3,6
2024-02-17,0.0,5.0,0.0,5.0,BGGN 281,SP 24,1,1
2024-02-18,5.0,0.0,0.0,5.0,BGGN 281,SP 24,1,2
2024-02-19,5.0,0.0,0.0,5.0,BGGN 281,SP 24,1,3
2024-02-20,5.0,0.0,0.0,5.0,BGGN 281,SP 24,1,4
2024-02-24,5.0,0.0,0.0,5.0,BGGN 281,SP 24,2,1
2024-02-25,5.0,0.0,0.0,5.0,BGGN 281,SP 24,2,2
2024-02-26,5.0,0.0,0.0,5.0,BGGN 281,SP 24,2,3
2024-02-27,5.0,0.0,2.0,5.0,BGGN 281,SP 24,2,4
2024-03-02,5.0,0.0,5.0,5.0,BGGN 281,SP 24,3,6
2024-02-17,0.0,15.0,0.0,15.0,BGGN 283,SP 24,1,1
2024-02-18,9.0,6.0,0.0,15.0,BGGN 283,SP 24,1,2
2024-02-19,12.0,3.0,0.0,15.0,BGGN 283,SP 24,1,3
2024-02-20,14.0,1.0,0.0,15.0,BGGN 283,SP 24,1,4
2024-02-24,15.0,0.0,0.0,15.0,BGGN 283,SP 24,2,1
2024-02-25,15.0,0.0,0.0,15.0,BGGN 283,SP 24,2,2
2024-02-26,15.0,0.0,0.0,15.0,BGGN 283,SP 24,2,3
2024-02-27,15.0,0.0,2.0,15.0,BGGN 283,SP 24,2,4
2024-03-02,15.0,0.0,4.0,15.0,BGGN 283,SP 24,3,6
2024-02-17,0.0,5.0,0.0,5.0,BGGN 284,SP 24,1,1
2024-02-18,3.0,2.0,0.0,5.0,BGGN 284,SP 24,1,2
2024-02-19,4.0,1.0,0.0,5.0,BGGN 284,SP 24,1,3
2024-02-20,5.0,0.0,0.0,5.0,BGGN 284,SP 24,1,4
2024-02-24,5.0,0.0,0.0,5.0,BGGN 284,SP 24,2,1
2024-02-25,5.0,0.0,0.0,5.0,BGGN 284,SP 24,2,2
2024-02-26,5.0,0.0,0.0,5.0,BGGN 284,SP 24,2,3
2024-02-27,5.0,0.0,2.0,5.0,BGGN 284,SP 24,2,4
